16 50 00468 6|STE CYLALIDE TUNISIE|4.00|3.50|1.50|4.00|4.00|OUI||
16 50 00497 0|STE TULYTEX|4.00|3.50|1.50|4.00|4.00|OUI||
16 50 00525 9|STE MAPACALL|4.00|3.50|1.50|4.00|4.00|OUI||
16 51 00003 0|SEMIT|4.00|3.50|1.50|4.00|4.00|OUI||
16 51 00133 8|OMERIN DIVISION TUNN|4.00|3.50|1.50|.00|.00|OUI||
16 51 00145 1|SOCIETE M.P.C.II|4.00|3.50|1.50|4.00|4.00|OUI||
16 51 00148 6|M G T|4.00|3.50|1.50|4.00|4.00|OUI||
16 51 00309 8|AB PACKAGING|4.00|3.50|1.50|4.00|4.00|OUI||
16 51 00347 0|RIBS INTER|4.00|3.50|1.50|4.00|4.00|OUI||
16 51 00606 2|SOMECAL|4.00|.25|1.50|4.00|4.00|OUI||
16 51 00797 2|STE CYLALIDE TUNISIE|4.00|3.50|1.50|4.00|4.00|OUI||
16 51 01048 5|TUNISIE DEVELOPEMENT ASSISTANC|4.00|3.50|1.50|4.00|4.00|OUI||
16 51 01082 5|STE MIT|4.00|3.50|1.50|4.00|4.00|OUI||
16 51 01126 0|STE RMC|4.00|3.50|1.50|4.00|4.00|OUI||
16 51 01338 7|TULYTEX|4.00|3.50|1.50|4.00|4.00|OUI||
16 51 01380 8|STE MAPACALL|4.00|3.50|1.50|4.00|4.00|OUI||
16 59 00608 8|SOTICO SPORT WEAR|4.00|3.50|1.50|4.00|4.00|OUI||
16 59 00860 9|STE SAREM|4.00|3.50|1.50|4.00|4.00|OUI||
16 59 01016 6|METAL TRADING|.25|.25|1.50|.25|.25|OUI||
16 63 00009 4|SOCIETE MGT|4.00|3.50|1.50|4.00|4.00|OUI||
16 63 00020 5|RIBS INTERNATIONAL|4.00|3.50|1.50|4.00|4.00|OUI||
16 65 00030 0|SEMIT|4.00|3.50|1.50|4.00|4.00|OUI||
17 10 00187 8|A FIN CO INTER|4.00|3.50|1.50|4.00|4.00|OUI||
17 10 00202 5|STE A F I N C O|4.00|3.50|1.50|4.00|4.00|OUI||
17 10 00263 7|FUDUCIARY CORPORATE|4.00|3.50|1.50|4.00|4.00|OUI||
17 32 00219 3|STE AFINCO|4.00|3.50|1.50|4.00|4.00|OUI||
17 50 00017 3|SALAMBO -SALAMBO BIS|4.00|3.50|1.50|4.00|4.00|OUI||
17 50 00038 6|CENTRE MEDIC DE TRAIT DE TEXTE|4.00|3.50|1.50|4.00|4.00|OUI||
17 50 00040 8|ARGOS SARL|4.00|3.50|1.50|4.00|4.00|OUI||
17 50 00057 2|FIDUCIARY INVESTMENT SERVICES|4.00|3.50|1.50|4.00|4.00|OUI||
17 51 00045 2|SALAMBO|4.00|3.50|1.50|4.00|4.00|OUI||
17 51 00061 4|CENTRE MEDIC DE TRAIT DE TEXTE|4.00|3.50|1.50|4.00|4.00|OUI||
17 51 00066 5|ARGO SARL|4.00|3.50|1.50|4.00|4.00|OUI||
17 51 00110 6|STE CLEDELEAU|4.00|3.50|1.50|4.00|4.00|OUI||
17 51 00113 0|A D V MEDITERRANED SARL|4.00|3.50|1.50|4.00|4.00|OUI||
17 51 00118 1|FIDUCIARY INVESTMENT SERVICES|4.00|3.50|1.50|4.00|4.00|OUI||
17 59 00006 0|AFINCO INTERNATIONAL|4.00|3.50|1.50|4.00|4.00|OUI||
17 59 00008 7|STE A F I N C O|4.00|3.50|1.50|4.00|4.00|OUI||
17 59 00013 3|FUDUCIARY CORPORATE|4.00|3.50|1.50|4.00|4.00|OUI||
17 63 00131 4|SALAMBO|4.00|3.50|1.50|4.00|4.00|OUI||
17 63 00139 0|ARGO SARL|4.00|3.50|1.50|4.00|4.00|OUI||
19 10 00070 1|TELNET INC|4.00|3.50|1.50|4.00|4.00|OUI||
19 10 00137 6|MAILE TUNISO FRANCAISE|4.00|3.50|1.50|4.00|4.00|OUI||
19 10 00149 0|M F C|.50|.50|1.50|.50|.50|OUI||
19 10 00256 9|PREUSSAG ENERGIE|4.00|3.50|1.50|4.00|4.00|OUI||
19 10 00415 4|TELNET TECHNOLOGIES|4.00|3.50|1.50|4.00|4.00|OUI||
19 10 00475 8|STE STUDI INTER|4.00|3.50|1.50|4.00|4.00|OUI||
19 10 00682 3|STE GALI MODE|4.00|3.50|1.50|4.00|4.00|OUI||
19 50 00004 6|GARTEX|4.00|3.50|1.50|4.00|4.00|OUI||
19 50 00021 6|SOMAS|4.00|3.50|1.50|4.00|4.00|OUI||
19 50 00022 4|SOCIETE AMTS|4.00|3.50|1.50|4.00|4.00|OUI||
19 50 00033 0|PREUSSAG ENERGIE|4.00|3.50|1.50|4.00|4.00|OUI||
19 50 00084 4|CN FASHION|4.00|3.50|1.50|4.00|4.00|OUI||
19 50 00095 0|M F C|4.00|3.50|1.50|4.00|4.00|OUI||
19 50 00162 0|OMV TUNISIEN|4.00|3.50|1.50|4.00|4.00|OUI||
19 50 00174 3|TEKNIS TUNISIE|4.00|3.50|1.50|4.00|4.00|OUI||
19 50 00177 8|MC FASHION|4.00|3.50|1.50|4.00|4.00|OUI||
19 50 00178 6|WIND FASHION|4.00|3.50|1.50|4.00|4.00|OUI||
19 50 00406 8|OMV TUNISIEN SIDI MANSOUR GMBH|4.00|3.50|1.50|4.00|4.00|OUI||
19 50 00410 6|OMV TUNISIEN EXPLORATION|4.00|3.50|1.50|4.00|4.00|OUI||
19 50 00500 5|OMV SOUTH TUNISIA LTD|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00052 0|SOMAS|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00053 8|SOCIETE AMTS|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00068 6|PREUSSAG ENERGIE|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00167 4|GARTEX|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00197 6|CN FASHION|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00207 7|OMV TUNISIEN|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00236 0|M F C|.50|.50|1.50|.50|.50|OUI||
19 51 00241 7|OMV TUNISIEN|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00259 0|M C FASHION|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00266 2|WIN FASHION|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00289 1|TEKNIS TUNISIE|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00405 3|OMV TUNISIEN SIDI MANSOUR GMBH|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00460 6|OMV TUNISIEN PRODUCTION GMBH|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00512 2|OMV TUNISIEN EXPLORATION|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00650 1|OMV ANAGUILD LTD|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00651 0|OMV SOUTH TUNISIA LTD|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00652 8|OMV SOUTH TUNISIA LTD|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00724 9|OMV TUNISIEN PRODUCTION GMBH|4.00|3.50|1.50|4.00|4.00|OUI||
19 51 00725 7|OMV TUNISIEN PRODUCTION GMBH|4.00|3.50|1.50|4.00|4.00|OUI||
19 59 00003 0|TELNET INC|4.00|3.50|1.50|4.00|4.00|OUI||
19 59 00015 4|TELNET TECHNOLOGIES|4.00|3.50|1.50|4.00|4.00|OUI||
19 59 00027 8|STUDIO INTERNATIONAL|4.00|3.50|1.50|4.00|4.00|OUI||
19 59 00028 6|STUDIO INTERNATIONAL|4.00|3.50|1.50|4.00|4.00|OUI||
19 59 00045 6|TELNET TECHNOLOGIES|4.00|3.50|1.50|4.00|4.00|OUI||
19 59 00046 4|TELNET CORPORATED|4.00|3.50|1.50|4.00|4.00|OUI||
19 59 00047 2|TELNET TECHNOLOGIES|4.00|3.50|1.50|4.00|4.00|OUI||
19 62 00014 9|PREUSSAG ENERGIE|4.00|3.50|1.50|4.00|4.00|OUI||
19 62 00064 5|OMV TUNISIEN EXPLORATION|4.00|3.50|1.50|4.00|4.00|OUI||
19 62 00070 0|OMV ANAGUILD LTD|4.00|3.50|1.50|4.00|4.00|OUI||
19 62 00071 8|OMV ANAGUILD LTD|4.00|3.50|1.50|4.00|4.00|OUI||
19 62 00072 6|OMV SOUTH TUNISIA LTD|4.00|3.50|1.50|4.00|4.00|OUI||
19 62 00073 4|OMV SOUTH TUNISIA LTD|4.00|3.50|1.50|4.00|4.00|OUI||
19 62 00074 2|OMV SOUTH TUNISIA LTD|4.00|3.50|1.50|4.00|4.00|OUI||
19 63 00001 0|CN FASHION|4.00|3.50|1.50|4.00|4.00|OUI||
19 63 00003 7|SOCIETE AMTS|4.00|3.50|1.50|4.00|4.00|OUI||
19 63 00010 0|FASHION COMPANY|4.00|3.50|1.50|4.00|4.00|OUI||
19 65 00001 8|GARTEX|4.00|3.50|1.50|4.00|4.00|OUI||
19 65 00003 4|OMV SOUTH TUNISIA LTD|4.00|3.50|1.50|4.00|4.00|OUI||
20 10 51239 8|LION SLC|4.00|3.50|1.50|4.00|4.00|OUI||
20 10 51248 7|STE VEGA CONFECTION|4.00|3.50|1.50|4.00|4.00|OUI||
20 10 51522 2|CREA MODE|4.00|3.50|1.50|4.00|4.00|OUI||
20 10 51587 7|SAR TEXTILE|4.00|3.50|1.50|4.00|4.00|OUI||
20 10 51719 5|NASTEX|4.00|3.50|1.50|4.00|4.00|OUI||
20 10 51769 1|STE SICOFTEX|4.00|3.50|1.50|4.00|4.00|OUI||
20 10 51825 6|STE L INDUSTRIE DE LA CONFECTI|4.00|3.50|1.50|4.00|4.00|OUI||
20 10 51832 9|STE AMC CONFECTION|4.00|.25|1.50|4.00|4.00|OUI||
20 10 51956 2|SOCIETE JOCONFEX PLUS|4.00|3.50|1.50|4.00|4.00|OUI||
20 10 52055 2|SOCIETE COGEN HD|4.00|3.50|1.50|4.00|4.00|OUI||
20 32 00596 1|STE SINUTEX|4.00|3.50|1.50|4.00|4.00|OUI||
20 32 00728 0|STE BIS|4.00|3.50|1.50|4.00|4.00|OUI||
20 50 00822 6|S I T|4.00|3.50|1.50|4.00|4.00|OUI||
20 50 00858 7|DESI TS|4.00|3.50|1.50|4.00|4.00|OUI||
20 50 00880 3|STE PESCE AZZURO|4.00|3.50|1.50|4.00|4.00|OUI||
20 50 00889 7|STE SOLINHAS TUNISIE|4.00|3.50|1.50|4.00|4.00|OUI||
20 50 00927 3|KBE ELECTROTECHNIK|4.00|3.50|1.50|4.00|4.00|OUI||
20 50 00952 4|STE SINUTEX|4.00|3.50|1.50|4.00|4.00|OUI||
20 50 00967 2|STE TECHNO PROD|4.00|3.50|1.50|4.00|4.00|OUI||
20 50 00973 7|STE ITALPUBLIC TUNISIE|4.00|3.50|1.50|4.00|4.00|OUI||
20 50 00979 6|STE PRIMA EXPRESS SERVICE|4.00|3.50|1.50|4.00|4.00|OUI||
20 50 01004 2|STE CCS|4.00|3.50|1.50|4.00|4.00|OUI||
20 50 01012 3|SFI|4.00|3.50|1.50|4.00|4.00|OUI||
20 50 01052 2|STE DIAS REPRESENTATION ET SER|4.00|3.50|1.50|4.00|4.00|OUI||
20 50 01058 1|STE BIS|4.00|3.50|1.50|4.00|4.00|OUI||
20 50 01061 1|SOCIETE ASTRAGALE|4.00|3.50|1.50|4.00|4.00|OUI||
20 50 01065 4|STE CASANOVA|4.00|3.50|1.50|4.00|4.00|OUI||
20 51 00047 4|S I T|4.00|3.50|1.50|4.00|4.00|OUI||
20 51 00085 7|DESI TS|4.00|3.50|1.50|4.00|4.00|OUI||
20 51 00123 3|STE SOLINHAS TUNISIE|4.00|3.50|1.50|4.00|4.00|OUI||
20 51 00125 0|STE PESCE AZZURO|4.00|3.50|1.50|4.00|4.00|OUI||
20 51 00203 5|STE K B E ELEKTROTECHNIK|4.00|3.50|1.50|4.00|4.00|OUI||
20 51 00264 7|STE SINUTEX|4.00|3.50|1.50|4.00|4.00|OUI||
20 51 00293 0|STE TECHNO PROD|4.00|3.50|1.50|4.00|4.00|OUI||
20 51 00306 6|STE ITALPUBLIC TUNISIE|4.00|3.50|1.50|4.00|4.00|OUI||
20 51 00325 2|STE PRIMA EXPRESS SERVICE|4.00|3.50|1.50|4.00|4.00|OUI||
20 51 00326 0|STE PRIMA EXPRESS SERVICE|4.00|3.50|1.50|4.00|4.00|OUI||
20 51 01018 6|SFI|4.00|3.50|1.50|4.00|4.00|OUI||
20 51 01074 7|STE DIAS REPRESENTATION ET SER|4.00|3.50|1.50|4.00|4.00|OUI||
20 51 01092 5|SOCIETE ASTRAGALE|4.00|3.50|1.50|4.00|4.00|OUI||
20 51 01101 8|FERRARI SARL|4.00|3.50|1.50|4.00|4.00|OUI||
20 51 01104 2|STE BIS|4.00|3.50|1.50|4.00|4.00|OUI||
20 51 01108 5|STE CASANOVA|4.00|3.50|1.50|4.00|4.00|OUI||
20 59 00009 0|CREA MODE|4.00|3.50|1.50|4.00|4.00|OUI||
20 59 00032 5|STE SICOFTEX|4.00|3.50|1.50|4.00|4.00|OUI||
20 59 00039 2|STE SAR TEXTILE|4.00|3.50|1.50|4.00|4.00|OUI||
20 59 00044 9|STE L INDUSTRIE DE LA CONFECTI|4.00|3.50|1.50|4.00|4.00|OUI||
20 59 00046 5|VEGA CONFECTION|4.00|3.50|1.50|4.00|4.00|OUI||
20 59 00051 1|NASTEX|4.00|3.50|1.50|4.00|4.00|OUI||
20 59 00063 5|SOCIETE JOCONFEX PLUS|4.00|3.50|1.50|4.00|4.00|OUI||
20 59 00064 3|AMC CONFECTION|4.00|3.50|1.50|4.00|4.00|OUI||
20 63 50180 0|STE KBE ELEKTROTECHNIK|4.00|3.50|1.50|4.00|4.00|OUI||
20 63 50182 7|SAPHIR INDUSTRIE TUNISIE|4.00|3.50|1.50|4.00|4.00|OUI||
20 63 50183 5|STE SOLINHAS TUNISIE|4.00|3.50|1.50|4.00|4.00|OUI||
20 63 50190 8|STE ITALPUBLIC TUNISIE|4.00|3.50|1.50|4.00|4.00|OUI||
20 63 50193 2|STE EUROMED TEXTILE|4.00|3.50|1.50|4.00|4.00|OUI||
20 65 00005 1|STE PRIMA EXPRESS SERVICE|4.00|3.50|1.50|4.00|4.00|OUI||
21 10 51136 4|BENTEX|4.00|3.50|1.50|4.00|4.00|OUI||
21 10 51213 1|C Y C|4.00|3.50|1.50|4.00|4.00|OUI||
21 10 51398 7|CYC +|4.00|3.50|1.50|4.00|4.00|OUI||
21 10 51401 0|BENTEX +|4.00|3.50|1.50|4.00|4.00|OUI||
21 20 08496 0|FEKIH MOHAMED|4.00|3.50|1.50|4.00|4.00|OUI||
21 50 99054 0|COUTURE INTER DE MAHDIA|4.00|3.50|1.50|4.00|4.00|OUI||
21 50 99133 4|C I M|4.00|3.50|1.50|4.00|4.00|OUI||
21 50 99171 7|STE SIMED|4.00|3.50|1.50|4.00|4.00|OUI||
21 50 99172 5|STE SIMED|4.00|3.50|1.50|4.00|4.00|OUI||
21 50 99228 4|STE WEST WORLD SHIRTS|4.00|3.50|1.50|4.00|4.00|OUI||
21 50 99237 3|STE EURO EXPORT|4.00|3.50|1.50|4.00|4.00|OUI||
21 50 99240 3|STE GRAM TUNISIE|4.00|3.50|1.50|4.00|4.00|OUI||
21 51 00012 9|COUTURE INTER DE MAHDIA|4.00|3.50|1.50|4.00|4.00|OUI||
21 51 00214 8|STE SIMED|4.00|3.50|1.50|4.00|4.00|OUI||
21 51 00246 6|STE WEST WORLD SHIRTS|4.00|3.50|1.50|4.00|4.00|OUI||
21 51 00255 5|STE EURO EXPORT|4.00|3.50|1.50|4.00|4.00|OUI||
21 51 00269 5|STE EURO EXPORT|4.00|3.50|1.50|4.00|4.00|OUI||
21 59 00010 1|C Y C|4.00|3.50|1.50|4.00|4.00|OUI||
21 59 00016 0|P F G|4.00|3.50|1.50|4.00|4.00|OUI||
21 59 00020 9|BENTEX|4.00|3.50|1.50|4.00|4.00|OUI||
21 59 00024 1|CYC +|4.00|3.50|1.50|4.00|4.00|OUI||
21 59 00026 8|BENTEX +|4.00|3.50|1.50|4.00|4.00|OUI||
21 63 00011 6|STE SIMED|4.00|3.50|1.50|4.00|4.00|OUI||
23 10 00277 4|STE NOUVEL AIR TUNISIE|.50|.50|1.50|.50|.50|OUI||
23 10 00371 1|ENFAVET|4.00|3.50|1.50|4.00|4.00|OUI||
23 10 00743 1|ENFAVET|4.00|3.50|1.50|4.00|4.00|OUI||
23 10 00759 8|C M C|4.00|3.50|1.50|4.00|4.00|OUI||
23 10 00879 9|EADS SOGERMA TUNISIE|.50|.50|1.50|.50|.50|OUI||
23 10 00935 3|SOGEMA|2.00|1.50|1.50|2.00|2.00|OUI||
23 10 01196 0|INTER GAM CONFECTION|4.00|3.50|1.50|4.00|4.00|OUI||
23 10 01319 9||4.00|3.50|1.50|4.00|4.00|OUI||
23 10 01321 0|STE BABY STAR|4.00|3.50|1.50|4.00|4.00|OUI||
23 10 01322 9|IAS PLUS|4.00|3.50|1.50|4.00|4.00|OUI||
23 10 01342 3|BEST WEAR NEW CO|4.00|3.50|1.50|4.00|4.00|OUI||
23 10 01412 8|POLY-TEC|4.00|3.50|1.50|4.00|4.00|OUI||
23 10 01517 5|STE DYM-TEX SARL|4.00|3.50|1.50|4.00|4.00|OUI||
23 10 01572 8|STE PRIMATEX PLUS|4.00|3.50|1.50|4.00|4.00|OUI||
23 10 01580 9|SLIM PRINTING|4.00|3.50|1.50|4.00|4.00|OUI||
23 32 00417 7|STE DYM-TEX SARL|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 00003 0|STE CHANTUNI|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 00838 4|STE SOFAM|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 00862 7|STE T M S T|.25|.25|1.50|4.00|4.00|OUI||
23 50 01779 0|STE CIT|.25|.25|1.50|4.00|4.00|OUI||
23 50 02130 5|VETIGRAPH|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02147 0|G I M I|.25|.25|1.50|4.00|4.00|OUI||
23 50 02167 4|SODISPAC|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02262 0|GIKA SARL|.25|.25|1.50|4.00|4.00|OUI||
23 50 02391 0|CRESTAL|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02410 0|COMATEX IND|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02413 4|STE PRIMA SERVICES INTERNATION|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02430 4|F W I|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02470 3|STE G.S ASSISTANCE|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02474 6|JERTEX|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02484 3|COCO MODE|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02492 4|STE DANY CONFECTION|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02513 0|STE CRAFIL TUNISIE|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02514 9|STE EUROCHIMIE|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02529 7|SOTUFAM|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02541 6|STE IND CONFECTION|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02542 4|STE GROUPE PROLOG|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02551 3|STE DANDJO LIMITED|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02554 8|APPROTEX|.25|.25|1.50|4.00|4.00|OUI||
23 50 02555 6|APPROZ SARL|.25|.25|1.50|4.00|4.00|OUI||
23 50 02592 0|PRIMA EXPRESS SERVICE|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02596 3|ZOM CONFECTION|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02599 8|STE ZANATEX|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02603 0|CHAUSSETTES CALDO DU BELLOIS (|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02624 2|STE NEW ACOBEN|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02650 1|STE SAIDA|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02657 9|STE NEVA PLUS|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02664 1|STE ITAL STIR|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02668 4|TSVM|.25|1.00|1.50|4.00|4.00|OUI||
23 50 02680 3|STE SATAF INTERNATIONAL|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02696 0|STE PRIMA SERVICES|4.00|3.50|1.50|4.00|4.00|OUI||
23 50 02699 4|SOCIETE CLOTHERS BUY NET CBN|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00008 5|STE T M S T|.25|.25|1.50|4.00|4.00|OUI||
23 51 00048 4|STE CIT|.25|.25|1.50|4.00|4.00|OUI||
23 51 00074 3|SOFAM|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00075 1|STE CHANTUNI|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00133 2|SODISPAC|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00271 1|CRESTAL|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00294 0|COMATEX IND|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00297 5|STE PRIMA SERVICES INTERNATION|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00298 3|STE PRIMA SERVICES INTERNATION|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00318 1|F W I|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00362 9|JERTEX|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00379 3|STE DANY CONFECTION|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00386 6|VETIGRAPH|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00405 6|STE EUROCHIMIE|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00426 9|STE CRAFIL TUNISIE|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00430 7|SOTUFAM|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00439 0|STE IND CONFECTION|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00442 0|STE GROUPE PROLOG|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00485 4|APPROTEX|.25|.25|1.50|4.00|4.00|OUI||
23 51 00486 2|APPROZ SARL|.25|.25|1.50|4.00|4.00|OUI||
23 51 00538 9|STE COCO MODE|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00555 9|PRIMA EXPRESS SERVICE|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00556 7|PRIMA EXPRESS SERVICE|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00561 3|ZOM CONFECTION|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00566 4|STE ZANATEX|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00583 4|CHAUSSETTES CALDO DU BELLOIS (|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00614 8|STE NEW ACOBEN|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00638 5|STE G.S ASSISTANCE|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00650 4|STE SAIDA|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00677 6|STE ITAL STIR|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00685 7|TSVM|.25|1.00|1.50|4.00|4.00|OUI||
23 51 00691 1|STE NEVA PLUS|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00706 3|STE SATAF INTERNATIONL|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00710 1|STE SAIDA|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00723 3|STE PRIMA SERVICES|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00724 1|STE PRIMA SERVICES|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00736 5|SOCIETE CLOTHERS BUY NET CBN|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00775 6|SOCIETE CLOTHERS BUY NET CBN|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00780 2|STE CHANTUNI SA|4.00|3.50|1.50|4.00|4.00|OUI||
23 51 00855 8|PRIMA EXPRESS SERVICE|4.00|3.50|1.50|4.00|4.00|OUI||
23 59 00001 7|STE NOUVEL AIR TUNISIE|4.00|3.50|1.50|4.00|4.00|OUI||
23 59 00002 5|STE NOUVEL AIR TUNISIE|4.00|3.50|1.50|4.00|4.00|OUI||
23 59 00010 6|STE ENFAVET|4.00|3.50|1.50|4.00|4.00|OUI||
23 59 00015 7|EADS SOGERMA|4.00|3.50|1.50|4.00|4.00|OUI||
23 59 00033 5|SOGEMA|4.00|3.50|1.50|4.00|4.00|OUI||
23 59 00037 8|INTER GAM CONFECTION|4.00|3.50|1.50|4.00|4.00|OUI||
23 59 00049 1|STE BABY STAR|4.00|3.50|1.50|4.00|4.00|OUI||
23 59 00051 3|STE BEST NEW CO|4.00|3.50|1.50|4.00|4.00|OUI||
23 59 00058 0|STE DYM TEX SARL|4.00|3.50|1.50|4.00|4.00|OUI||
23 59 00068 8|POLY-TEC|4.00|3.50|1.50|4.00|4.00|OUI||
23 59 00069 6|IAS PLUS|4.00|3.50|1.50|4.00|4.00|OUI||
23 59 00085 8||4.00|3.50|1.50|4.00|4.00|OUI||
23 59 00092 0|STE PRIMATEX PLUS|4.00|3.50|1.50|4.00|4.00|OUI||
23 59 00095 5|SLIM PRINTING|4.00|3.50|1.50|4.00|4.00|OUI||
23 63 00004 8|CHANTUNI|4.00|3.50|1.50|4.00|4.00|OUI||
23 63 00005 6|SOFAM|4.00|3.50|1.50|4.00|4.00|OUI||
23 63 00008 0|STE DANY CONFECTION|4.00|3.50|1.50|4.00|4.00|OUI||
23 63 00019 6|SOTUFAM|4.00|3.50|1.50|4.00|4.00|OUI||
23 63 00024 2|COMPTOIR INDUSTRIEL TUNISIEN|4.00|3.50|1.50|4.00|4.00|OUI||
23 63 00026 9|TMST|4.00|3.50|1.50|4.00|4.00|OUI||
23 63 00036 6|FASHION WEAR INTERNATIONAL|4.00|3.50|1.50|4.00|4.00|OUI||
23 63 00038 2|STE G S ASSISTANCE|4.00|3.50|1.50|4.00|4.00|OUI||
23 63 00040 4|STE GROUPE PROLOG|4.00|3.50|1.50|4.00|4.00|OUI||
23 63 00046 3|STE COCO MODE|4.00|3.50|1.50|4.00|4.00|OUI||
23 63 00047 1|SOCIETE NASTEX|4.00|3.50|1.50|4.00|4.00|OUI||
23 63 00050 1|STE TUNISIE SOUS VETEMENTS MAI|4.00|3.50|1.50|4.00|4.00|OUI||
23 63 00052 8|STE NEW ACOBEN|4.00|3.50|1.50|4.00|4.00|OUI||
23 63 00053 6|STE GIKA|4.00|3.50|1.50|4.00|4.00|OUI||
23 65 00002 9|CRESTAL|4.00|3.50|1.50|4.00|4.00|OUI||
23 65 00011 8|GIKA SARL|4.00|3.50|1.50|4.00|4.00|OUI||
23 65 00012 6|PRIMA EXPRESS SERVICE|4.00|3.50|1.50|4.00|4.00|OUI||
23 65 00013 4|STE PRIMA SERVICES|4.00|3.50|1.50|4.00|4.00|OUI||
23 65 00014 2|STE NASTEX|4.00|3.50|1.50|4.00|4.00|OUI||
23 65 00016 9|STE ITAL STIR|4.00|3.50|1.50|4.00|4.00|OUI||
24 10 00581 9|SPRING|4.00|.00|1.50|4.00|4.00|OUI||
24 10 00814 1|VN H CONFECTION|4.00|3.50|1.50|4.00|4.00|OUI||
24 10 00930 0|RUBANNERIE DU CENTRE|4.00|3.50|1.50|4.00|4.00|OUI||
